14:06:55,26.7782,80.8825,59.93
14:06:55,26.7782,80.8825,102.04
14:06:55,26.7782,80.8825,135.5
14:06:55,26.7782,80.8825,132.02
14:06:55,26.7782,80.8825,53.25
14:06:55,26.7782,80.8825,135.98
14:06:56,26.7782,80.8825,135.06
14:06:56,26.7782,80.8825,132.9
14:06:56,26.7782,80.8825,133.59
14:06:56,26.7782,80.8825,11.98
14:06:56,26.7782,80.8825,79.33
14:06:56,26.7782,80.8825,61.35
14:06:56,26.7782,80.8825,106.72
14:06:56,26.7782,80.8825,135.02
14:06:56,26.7782,80.8825,24.19
14:06:56,26.7782,80.8825,133.73
14:06:57,26.7782,80.8825,52.99
14:06:57,26.7782,80.8825,136.25
14:06:57,26.7782,80.8825,109.73
14:06:57,26.7782,80.8825,44.69
14:06:57,26.7782,80.8825,133.7
14:06:57,26.7782,80.8825,135.48
14:06:57,26.7782,80.8825,133.73
14:06:57,26.7782,80.8825,56.88
14:06:57,26.7782,80.8825,131.11
14:06:57,26.7782,80.8825,132.79
14:06:58,26.7782,80.8825,17.34
14:06:58,26.7782,80.8825,108.24
14:06:58,26.7782,80.8825,88.58
14:06:58,26.7782,80.8825,137.23
14:06:58,26.7782,80.8825,134.16
14:06:58,26.7782,80.8825,17.12
14:06:58,26.7782,80.8825,132.38
14:06:58,26.7782,80.8825,118.69
14:06:58,26.7782,80.8825,13.93
14:06:58,26.7782,80.8825,97.36
14:06:59,26.7782,80.8825,80.65
14:06:59,26.7782,80.8825,134.65
14:06:59,26.7782,80.8825,134.6
14:06:59,26.7782,80.8825,39.82
14:06:59,26.7782,80.8825,133.73
14:06:59,26.7782,80.8825,135.49
14:06:59,26.7782,80.8825,134.6
14:06:59,26.7782,80.8825,28.62
14:06:59,26.7782,80.8825,133.73
14:06:59,26.7782,80.8825,135.06
14:07:00,26.7782,80.8825,42.99
14:07:00,26.7782,80.8825,134.17
14:07:00,26.7782,80.8825,114.23
14:07:00,26.7782,80.8825,16.78
14:07:00,26.7782,80.8825,133.7
14:07:00,26.7782,80.8825,93.55
14:07:00,26.7782,80.8825,133.77
14:07:00,26.7782,80.8825,107.5
14:07:00,26.7782,80.8825,74.91
14:07:00,26.7782,80.8825,159.11
14:07:01,26.7782,80.8825,132.48
14:07:01,26.7782,80.8825,40.98
14:07:01,26.7782,80.8825,128.07
14:07:01,26.7782,80.8825,115.56
14:07:01,26.7782,80.8825,135.51
14:07:01,26.7782,80.8825,17.73
14:07:01,26.7782,80.8825,135.94
14:07:01,26.7782,80.8825,136.81
14:07:01,26.7782,80.8825,26.21
14:07:01,26.7782,80.8825,136.81
14:07:02,26.7782,80.8825,103.05
14:07:02,26.7782,80.8825,135.04
14:07:02,26.7782,80.8825,46.47
14:07:02,26.7782,80.8825,135.48
14:07:02,26.7782,80.8825,129.6
14:07:02,26.7782,80.8825,134.6
14:07:02,26.7782,80.8825,41.33
14:07:02,26.7782,80.8825,101.96
14:07:02,26.7782,80.8825,119.39
14:07:02,26.7782,80.8825,9.45
14:07:03,26.7782,80.8825,135.91
14:07:03,26.7782,80.8825,89.39
14:07:03,26.7782,80.8825,134.14
14:07:03,26.7782,80.8825,134.56
14:07:03,26.7782,80.8825,114.59
