14:10:28,26.7782,80.8826,135.89
14:10:28,26.7782,80.8826,30.6
14:10:28,26.7782,80.8826,135.49
14:10:29,26.7782,80.8826,72.86
14:10:29,26.7782,80.8826,124.62
14:10:29,26.7782,80.8826,130.23
14:10:29,26.7782,80.8826,77.19
14:10:29,26.7782,80.8826,137.67
14:10:29,26.7782,80.8826,48.76
14:10:29,26.7782,80.8826,135.92
14:10:29,26.7782,80.8826,124.6
14:10:29,26.7782,80.8826,135.52
14:10:29,26.7782,80.8826,136.31
14:10:30,26.7782,80.8826,98.13
14:10:30,26.7782,80.8826,100.7
14:10:30,26.7782,80.8826,136.82
14:10:30,26.7782,80.8826,2.9
14:10:30,26.7782,80.8826,134.6
14:10:30,26.7782,80.8826,86.98
14:10:30,26.7782,80.8826,0.99
14:10:30,26.7782,80.8826,80.99
14:10:30,26.7782,80.8826,89.53
14:10:30,26.7782,80.8826,127.72
14:10:31,26.7782,80.8826,136.82
14:10:31,26.7782,80.8826,76.62
14:10:31,26.7782,80.8826,99.65
14:10:31,26.7782,80.8826,125.21
14:10:31,26.7782,80.8826,52.28
14:10:31,26.7782,80.8826,134.16
14:10:31,26.7782,80.8826,134.16
14:10:31,26.7782,80.8826,41.84
14:10:31,26.7782,80.8826,136.36
14:10:31,26.7782,80.8826,109.04
14:10:32,26.7782,80.8826,15.68
14:10:32,26.7782,80.8826,135.06
14:10:32,26.7782,80.8826,98.9
14:10:32,26.7782,80.8826,31.78
14:10:32,26.7782,80.8826,134.57
14:10:32,26.7782,80.8826,110.41
14:10:32,26.7782,80.8826,5.59
14:10:32,26.7782,80.8826,135.05
14:10:32,26.7782,80.8826,63.2
14:10:32,26.7782,80.8826,135.89
14:10:33,26.7782,80.8826,128.89
14:10:33,26.7782,80.8825,83.52
14:10:33,26.7782,80.8825,134.18
14:10:33,26.7782,80.8825,134.66
14:10:33,26.7782,80.8825,5.07
14:10:33,26.7782,80.8825,114.62
14:10:33,26.7782,80.8825,8.54
14:10:33,26.7782,80.8825,106.26
14:10:33,26.7782,80.8825,87.83
14:10:33,26.7782,80.8825,109.94
14:10:34,26.7782,80.8825,134.14
14:10:34,26.7782,80.8825,37.63
14:10:34,26.7782,80.8825,134.14
14:10:34,26.7782,80.8825,133.68
14:10:34,26.7782,80.8825,53.13
14:10:34,26.7782,80.8825,97.68
14:10:34,26.7782,80.8825,135.05
14:10:34,26.7782,80.8825,36.13
