17:30:03,26.778176,80.882506,78.74
17:30:03,26.778176,80.882506,78.67
17:30:05,26.778176,80.882505,79.09
17:30:05,26.778176,80.882505,78.8
17:30:05,26.778176,80.882505,122.8
17:30:09,26.778177,80.882503,135.96
17:30:09,26.778177,80.882503,166.44
17:30:09,26.778177,80.882503,166.63
17:30:11,26.778177,80.882503,78.65
17:30:12,26.778177,80.882503,167.54
17:30:12,26.778177,80.882503,78.76
17:30:14,26.778177,80.882503,166.41
17:30:14,26.778177,80.882503,120.89
17:30:16,26.778177,80.882502,260.35
17:30:17,26.778176,80.882502,78.85
17:30:17,26.778176,80.882502,120.63
17:30:17,26.778176,80.882502,78.87
17:30:17,26.778176,80.882502,121.1
17:30:17,26.778176,80.882502,121.08
17:30:22,26.778176,80.882502,173.91
17:30:23,26.778177,80.882502,167.24
17:30:24,26.778177,80.882502,122.71
17:30:26,26.778177,80.882501,168.18
17:30:27,26.778177,80.882501,78.91
17:30:27,26.778177,80.882501,172.73
17:30:27,26.778177,80.882501,78.68
17:30:29,26.778176,80.882500,71.97
17:30:31,26.778177,80.882500,123.12
17:30:31,26.778177,80.882500,114.12
17:30:31,26.778177,80.882500,78.88
17:30:34,26.778177,80.882500,165.75
17:30:34,26.778177,80.882500,78.83
17:30:34,26.778177,80.882500,78.44
17:30:37,26.778177,80.882500,78.67
17:30:37,26.778177,80.882500,186.81
17:30:39,26.778177,80.882499,35.59
17:30:40,26.778177,80.882499,135.89
17:30:42,26.778177,80.882499,78.63
17:30:43,26.778177,80.882498,78.77
17:30:43,26.778177,80.882498,91.31
17:30:44,26.778177,80.882498,121.93
17:30:45,26.778177,80.882497,78.42
